ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
,sorry main twitter i'm depressed,False,False,True,True,False,False,False,True,True,False,False
,@daynutrition @sliqnicq @nytimes I don't listen to white trash talking about black people. It's an insult. Talk about your race living in trailers,True,False,True,False,False,False,False,False,False,False,False
,I wake up at 5:30am with a really bad throat 😩😩😩😩😷🤒 my glands are huge and I'm going to college soon! #grim,True,False,True,False,False,False,False,False,True,False,False
,It's weird because I was talking about resentment and sexual confusion in what I wrote last night.,False,False,True,False,False,False,False,True,True,True,False
,"My ukulele bag fell apart. 😐 FINALLY, my life isn't yet!!",False,False,False,False,False,False,True,True,True,False,False
,"Because it was a perfect illusion, but at least now I know what it was. #ladygaga #iscalming#mysoul",False,True,False,False,True,False,True,False,False,False,False
,"@ClaretNBlues Forest Gate you could see he was a bully, a big bald ass, his mates looked shocked when I hit him and did nothing when he hit them.",True,False,True,False,False,False,False,False,False,False,False
,Loading Joy on Trusted Websites: LKskQUfke,False,False,False,False,False,False,False,False,False,False,False
,"I'm not afraid of clowns, but I really hope they don't show up in my hometown.",False,True,True,True,False,False,False,False,False,False,False
,@FlannelJedi That's why I drink and watch You're the Worst to cheer myself up.,False,False,True,False,False,False,True,False,True,False,False
,@m_warner21 Wow. Maddie's anger...,True,False,False,True,False,False,False,False,False,False,False
,@NinjaWorrier @ali_zimmer @m_pattison How long has it been? (I shudder just thinking about it.),False,False,True,True,False,False,False,False,False,False,False
,@melsey6 oh good girl I hope she is happy,False,False,False,False,True,False,True,False,False,False,False
,@CI I don't think Monalisa has any respect for anyone but herself! I think she's going to piss off a few people. #ThePrison,True,False,True,False,False,False,False,False,False,False,False
,Good idea to gather all relevant social media into one - But don't be automatic please #worldsapp ⬅️ #chirp #appsworld #socialmedia @DanielFeuer thanks🎈,False,False,False,False,True,False,False,False,False,False,False
,@katrinadougan_ I left angry. I deleted the episode out of anger and all (I regret it now),True,False,False,False,False,False,False,False,True,False,False
,When you wake up scrolling through social media and find another father has been taken from his child #everyday #KeithLamontScott,False,False,True,True,False,False,False,True,True,False,False
,Now it's getting out of hand. I'm scared of this death...and I'm God!! #mommaGrendel #bullying,True,False,True,True,False,False,False,False,True,False,False
,@YahooCare data stolen in 2014 and only now you're telling us #shocking.,True,False,True,False,False,False,False,False,False,True,False
,Riggs is really stupid lol #hilarious #WeaponFaltale,False,False,False,False,True,False,False,False,False,True,True
,@pbhushan1 @IndianExpress so in your opinion is this the worst government in Delhi? #acrid #hypocrisy,True,False,True,False,False,False,False,False,True,False,False
,"Next month we will be running courses on overcoming low mood, overcoming worry and improving wellbeing in Louth. Please feel free to register on 0303 123 4000",False,True,False,True,False,False,True,False,True,False,False
,I'm way too busy and tired all the time to worry about my past and the things I should regret (but I never do).,False,True,False,False,True,False,True,False,True,False,False
,@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you might be confused by your passion. Emotion takes you away from the truth.,False,True,False,False,False,False,True,False,False,False,False
,I'm so nervous 😭,False,False,False,True,False,False,False,True,False,False,False
,"You know, you're being proactively playful. You want to press your boobs against my face, Tatenashi. But I'm not saying no. =3",False,True,False,False,True,False,False,False,False,False,False
,"@JoshuaLenon I hope you know I appreciate your willingness to explain the details, and my attempt at levity is just that. @bobambrogi",False,False,False,False,True,False,True,False,False,False,True
,"Sometimes I watch crappy TV shows to strengthen myself and never give up, because if something is that horrible on TV, I still have a chance. #optimism",True,False,True,False,True,False,True,False,False,False,False
,"@RoWillFindYou Eric couldn't stop laughing, even though it made him wince in pain. It hurts. A lot. He just wanted to sit somewhere...",False,False,True,False,False,False,False,True,True,False,False
,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! My face still hurts from laughing so hard #hilarious,False,False,False,False,True,False,True,False,False,False,False
,There's something very satisfying about opening up an old 'to do' .doc file and being able to check off all the things you've done #smile,False,False,False,False,True,True,True,False,False,False,False
,"Way too cool to die young, way too young to die sober... #tunechi",False,True,True,False,True,False,True,False,True,False,False
,"Shriekfest is looking for VOLUNTEERS! From October 6 to 9, serious requests only! shriekfest@aol.com watch free movies! #horror",False,True,False,True,False,False,False,False,False,False,False
,"@susanbrodigan @lyricconcert Oh yes, the look of despair!",False,False,True,True,False,False,False,True,True,False,False
,You take my breath away.,False,False,False,False,True,True,False,False,False,True,False
,Worry makes you look at the problem and God makes you look at the promise. #problem #promise #faith #God #theanswer #spirit...,False,False,False,False,True,False,True,False,False,False,False
,"| I'm home sick... 🎼The blues🎼 won't cure me, so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa",False,False,False,False,False,False,False,False,True,False,False
,"We're just over an hour away! We'll be there soon, don't worry!",False,False,False,False,True,False,True,False,False,False,False
,@CapehartJ agree! These latest polls,False,True,False,False,False,False,True,False,False,False,True
,@TimesNow Indian Army crossed Loc towards Pok to destroy terrorist camp on September 20 night?,False,False,False,False,False,False,False,False,False,False,False
,@AldiToHarrods I'm still too nervous to try it on. I need to pull myself together and give it a shot.,False,False,False,True,False,False,False,True,False,False,False
,I'm wearing little socks and they KEEP FALLING INSIDE MY SHOES #rage,True,False,True,False,False,False,False,False,False,False,False
,"Don King...his actions really sadden me today...the word ""maybe not"" has the same power over everyone as it once did, I still shudder when I hear it",True,False,False,False,False,False,False,True,True,False,False
,"@EmbitteredIcon *Sam smiled against Steve's lips, whispering his words playfully* Do you want me to take your shirt off? I'm sure I could handle that",False,False,False,False,True,False,False,False,True,False,False
,"@WestonKoury it's so leafy it can roast Pokemon Go but not you, what an outrage, that just means it's more relevant than t-i mean kisses",True,False,True,False,False,False,False,False,False,False,False
,"@Felisariel Your stomach growling woke you up, huh?",True,False,False,False,False,False,False,False,False,False,False
,@CTV_PowerPlay @lraitt Horrible disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on everyone.,False,False,True,True,False,False,False,True,True,False,False
,@eMilsOnWheels I'm furious 😩😩😩,True,False,True,False,False,False,False,False,False,False,False
,"You will never find someone who loved you like I did. And this love, my love, will be my revenge.",True,False,False,False,False,True,False,False,False,False,False
,lol! No mention of Pakistani Prime Minister or even his speech on any international news channel and Pakistanis are rejoicing as if the world is on their side,False,False,False,False,True,False,False,False,False,True,False
,"@Curculiunculus @System1Politics Yes, as I said before, it's the politics of hate. That's why the major candidates are so horrible.",True,False,True,False,False,False,False,False,False,False,False
,@cotsonika @NHL well they should all be upset with how they played. Is that true @fmjacob ??,True,False,True,False,False,False,False,False,True,False,False
,But is it your fault that you worked hard and stuck with it until it finally paid off? No! So let it be known and count!,True,False,False,False,False,False,True,False,False,False,False
,Smoking weed while you watch the police arrest someone else is the most joyful thing ever.,False,True,False,False,True,False,True,False,False,True,False
,Thank goodness the feds didn't raise rates. Suppose they're nervous about a world where 990s are the new hiring form and there's no safety net.,False,True,False,False,True,False,True,False,False,False,True
,My siblings look like gangsters and I look happy 😅😂,False,False,False,False,True,True,True,False,False,False,False
,"Being alone is better than being lonely. You know what's worse than being alone? Being empty, that's right!\n#Solitude #lonelyville #fear",False,False,False,True,False,False,False,False,True,False,False
,Action is the fundamental key to all success ~ Pablo Picasso #inspirational #quote #action #hustle #start #do something #success,False,True,False,False,False,False,True,False,False,False,True
,I came to work for no reason 😩🔫\nI could have stayed in bed,True,False,False,False,False,False,False,True,True,False,False
,@breadf2man @SunApology and it's Kelvin Mackenzie tomorrow... #thrills DontBuyTheSun,False,False,False,True,False,False,False,False,False,False,False
,If I could just block my line! #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,True,False,True,False,False,False,False,False,True,False,False
,"#The arts create wealth and vibrancy in our society, continue with educational and social benefits, and end only with the economy.",False,False,False,False,True,False,True,False,False,False,False
,My roommate: It's okay if we can't write because we have autocorrect. #terrible #firstworldprobs,True,False,True,False,False,False,False,False,False,False,False
,"Almost all statements by other countries at UN have referred to #terrorism as main threat to peace, #Pak still in denial: MEA.",False,False,True,True,False,False,False,False,False,False,False
,So you are unhappy?,False,False,False,False,False,False,False,False,True,False,False
,I don't know if this is an exploit or something to worry about.,False,True,False,True,False,False,False,False,False,False,False
,In my head I thought it was better but obviously it's not #relapse #sadness #illness #madness #misunderstanding,True,False,True,False,False,False,False,True,True,False,False
,Watch this amazing live stream from @swagrman_fan #musically,False,True,False,False,True,False,False,False,False,False,False
,I can't believe the @HoustonTexans can't even score 3 points against the @Patriots #horrible #hugeletdown,True,False,True,False,False,False,False,False,False,False,False
,Dude does everything he can to irritate me 🙄🙄 that's why I do everything I can to not leave any pussy 🙅🏾🅿️,True,False,True,False,False,False,False,False,False,False,False
,I can't even now #bb18 #rage,True,False,True,False,False,False,False,False,False,False,False
,"In my room there would be 101 people: Russell Howard, Tom Odell, Michael Buble!!! #pants #notgood",True,False,True,False,False,False,False,True,True,False,False
,@CharlotteBnntt that's the joke. I know it's incense,False,False,False,False,True,False,True,False,False,False,False
,"@MerenthaProphet - the hunter in this way, content and joyful in simple domestic bliss? I look forward to knowing who you really are -",False,False,False,False,True,False,True,False,True,False,False
,Fosu-Mensa has been living a nightmare for 15 minutes. The difference between the Premier League reserves and Ligue 1 is still significant,False,False,True,True,False,False,False,True,False,False,False
,This last minute was like watching a horror show #GBBO 😥,False,False,True,True,False,False,False,False,True,False,False
,@gothictana I am a delight,False,False,False,False,True,False,True,False,False,False,False
,@BartholomewD This is -terrible-! We're going to the local fish & chip shop in Kirribilli #terrible,True,False,True,True,False,False,False,False,True,False,False
,Watch this amazing live stream by @katyy.mae #lively #musically,False,False,False,False,True,True,True,False,False,False,False
,"Well, I'm going to get my anxiety meds now. #Empire",False,False,False,True,False,False,False,False,True,False,False
,I'm... nervous about this test,False,True,False,True,False,False,False,False,True,False,False
,@AfroNewtzz also your car hahahah 'oh we broke down let me fix the car quickly',False,False,False,False,True,False,True,False,False,False,False
,@priny_baby happy happy happy happy birthday my beautiful friend !! I love you very much 💖💖💖💖💖💖💖🎉🎊 #chapter22 #birthdaygirl #love,False,False,False,False,True,True,False,False,False,False,False
,But wait for my interview at the hospital 🙈🙈,False,True,False,False,False,False,True,False,False,False,False
,@ScottiePass the horror shock of the dodger handicap is on top 😂 close to the agg cup but I think the pressure will come to score 🤔,False,False,False,True,True,False,False,False,False,True,False
,"@bryony_gordon I was waiting for the bus today, enveloped in a cloud of disgusting, humid, strawberry-scented steam. I walked away, it's disgusting, urghh",True,False,True,False,False,False,False,False,False,False,False
,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH,True,False,True,False,False,False,False,False,False,False,False
,Is it wrong that Kurt is literally me?,False,False,True,False,False,False,False,False,True,False,False
,I swear if @devincameron23 blocks me I will hit her back #revenge,True,False,True,False,False,False,False,False,False,False,False
,"If Troyler dies, I'll die with them\n#troyler #sadness #fuck life is not a fairy tale",False,False,True,False,False,False,False,False,True,False,False
,"Starting at 22 minutes, this week's @bestshow4life is a true paradigm shift in cheeriness.",False,True,False,False,True,True,True,False,False,False,False
,"@NFYFC @Wilkster_ hmm, I don't know many YFs who lack confidence! I wish I was one, #shy",False,False,False,True,False,False,False,True,False,False,False
,@safaridjh but this is so aesthetically pleasing omg,False,False,False,False,True,True,True,False,False,False,False
,@value4tax @Hopkins_Alison This part of Queensbury is a shocking disgrace. The walk from the station to Morrisons is littered with rubbish,True,False,True,False,False,False,False,False,False,False,False
,"#heavyheart these last days, who is the cause of this #fear of losing a loved one? #amerikkka #kkkops #TerenceCrutcher",False,False,False,True,False,False,False,False,True,False,False
,Cats - In the dark they are all the same,False,False,True,False,False,False,False,False,False,False,False
,"I feel like my leg is going to explode, but I still have to go to work :):)",False,False,False,True,True,False,False,False,True,False,False
,I know this will be one of those nights where it will take an act of God to fall asleep.,False,False,False,True,False,False,False,True,False,False,False
,@VectoneMobileUK Worst customer service and unprofessionalism from this service provider! #phoneprovider #badcompany #terrible,True,False,True,False,False,False,False,False,False,False,False
,"(Sam) Brown's Law: Never offend people with style when you can fake it, you must break us on this island.",True,False,True,False,False,False,False,False,False,False,False
,don't put famous Dex in a tweet with Breezy lol Chris is this guy Dex a bitch lol and a music idiot,True,False,True,False,False,False,False,False,False,False,False
,CONGRATULATIONS TO NICOLE WHO WON BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,True,False,True,False,True,False,True,False,False,False,False
,This is a terrible mistake on Rooney's part.,True,False,True,False,False,False,False,False,True,False,False
,You don't know how to love me when you're sober #sober #selenagomez #revival,False,False,False,False,False,False,False,False,True,False,False
,I'm shaking now.,False,False,False,True,False,False,False,True,False,False,False
,@russian906 @kingerpag @dannewton1978 I have a suspicion it was @lct1975 you know!!,False,False,False,True,False,False,False,False,False,False,False
,"Meanwhile, the M's fans are sitting there, knitting or sleeping, not sure which, but they're certainly not cheering like the fans of other teams.",False,False,False,False,False,False,False,True,False,False,False
,"it's horrible because no one can relate, everyone is happy and healthy in one way or another",True,True,True,False,True,False,False,False,True,False,False
,Even after @O2 denied the £5k fraud they continue to treat me like shit. No return call or apology #shocking #customerservice @mse @resolvercouk,True,False,True,True,False,False,False,False,False,False,False
,Nobody wants to win the wild card because you have to play the Cubs on the road. #sadness,False,False,False,False,False,False,False,True,True,False,False
,@TxDMV @ArkansasBBB I filed the report on #baitswitch by @Carvana let's get some fines issued. #badbusiness #honoryourdeal #unhappy,True,False,False,False,False,False,False,False,True,False,False
,How the hell did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What did the jury think?? 😳😳😳,True,False,True,False,False,False,False,False,False,False,False
,"@Devilligan This is a beautiful, heartfelt balance of heartbreak and hilarity.",False,False,False,False,True,True,True,False,False,False,False
,@josephperson Cam is still reeling from the backlash he received when he made the black QB comment and faced the wrath of white America.,True,False,True,False,False,False,False,False,True,False,False
,#Taurus will react with anger when he can no longer stand being provoked.,True,True,True,False,False,False,False,False,False,False,False
,"@chenaidavid rasta my easy, airy and beautiful",False,False,False,False,True,True,True,False,False,False,False
,@zavvi @zavvihelp only offers 6 months warranty #ps4pro #truth #scam,True,False,True,False,False,False,False,False,False,False,False
,It was almost pretty aesthetic lol I have to do this on PS and not on my phone,False,False,False,False,True,False,True,False,False,False,False
,Paranoia is a fear that all races have,False,False,False,True,False,False,False,False,False,False,False
,"Hey guys, sorry if something offensive was posted here yesterday, my account was hacked. It's all fixed now. I hope :-/ #annoyed",True,False,True,True,False,False,False,False,True,False,False
,Why is it so windy? I'm so glad I didn't take my bike. #fear #wind,False,False,False,True,True,False,False,False,False,True,False
,what to wear on friday \nspeaking in front of hundreds of people. #nervous,False,False,False,True,False,False,False,True,False,False,False
,@AshleyCWilson @MrDavidHobbs @IndyCaronNBCSN I'm glad the TV coverage was so good because attendance looked pretty grim.,False,False,False,False,True,False,False,False,True,True,False
,Why do we rejoice at a birth and weep at a funeral? It is because we are not the person concerned. ― Mark Twain,False,False,False,False,False,False,True,False,False,False,False
,Does it hurt? [The lines get a little dark trying to detect @MischievousTyke's temperature],False,True,False,True,False,False,False,False,False,False,False
,"Ugh, I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme",True,False,True,False,False,False,False,False,False,False,False
,@DailyJoshleen KA - like the start of the cake and then like to say C - if that makes sense 😭😂,False,False,False,False,True,False,False,False,True,False,False
,I will never watch Grey's Anatomy again if Shonda Rimes removes another original character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,True,False,True,False,False,False,False,False,True,False,False
,“Worry is a down payment on a problem you may never have.” Joyce Meyer. #motivation #leadership #worry,False,True,False,False,False,False,True,False,False,False,True
,Caballero is having a nightmare #sweeperkeepernot,False,False,False,True,False,False,False,False,False,False,False
,I am extremely bitter about the fact that Robart's Subway has been replaced by a low-cost version of Chipotle.,True,False,True,False,False,False,False,False,True,False,False
,Buddha does not have enough power to deliver you from your affliction!,False,False,False,False,False,False,False,True,False,False,False
,It really is so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #infuriating,True,False,True,False,False,False,False,False,True,False,False
,Every day is what you make of it! #goals #challenges #business #goals #success #photographer #photography #thursdaythoughts,False,False,False,False,True,False,True,False,False,False,False
,White people irritate me.,True,False,True,False,False,False,False,False,False,False,False
,Summer officially ends today. #sadness,False,False,False,False,False,False,False,False,True,False,False
,"Someone throw a dance party for LO. Get some rest, my big friend 🙏🏾",False,True,False,False,True,False,True,False,False,False,False
,"@fireemblemlord this is the first expansion since Wrath that seems to me to be a real ""evolution"" of the game.",False,False,False,False,True,False,False,False,False,False,False
,I came back from the dead with the desire to clean the apartment and eat something that wasn't garbage. #managing #depression,False,False,False,False,False,False,False,True,True,False,False
,follow my friend tiff she only has 3 followers 💖💘💖💘💘 @00tiffanyr,False,False,False,False,False,True,False,False,True,False,False
,“Winners are not afraid to lose. But losers are afraid to lose. Failure is part of the process of success. People who avoid failure also avoid success.”,False,False,False,True,False,False,True,False,False,False,True
,"If you love singing but don't have time to join a weekly choir, come to #KWOIR at @theartworksuk tomorrow! #Choir #musiclondon",False,False,False,False,True,True,True,False,False,False,False
,#Pain is an aspect of human evolution; the evolution of consciousness. #attachments #desire #apathy #sentimentality #tears #O,False,True,False,True,False,False,False,False,True,False,False
,All the bright places :(,False,False,False,False,False,False,False,False,True,False,False
,@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh,True,False,True,False,False,False,False,False,False,False,False
,I'm having a lot of fun playing games and listening to testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617,False,False,False,False,True,False,False,False,False,False,False
,"@B4caferacer I see things in the clouds that others can't, so I can #exult",False,False,False,False,True,False,True,False,False,False,False
,"@ruthwalford95 you may be right, but since the year bad events start with B, I privately hope we at least get C-Z to go first",False,True,False,False,False,False,True,False,False,False,False
,@beautyfulli_ami that guy in the back of your picture is hilarious,False,False,False,False,True,False,True,False,False,True,False
,"He showed us a really lively performance, with many different emotions, without limiting himself to just one. And it's really great.",False,False,False,False,True,False,False,False,False,False,True
,"@cardiff_blues @CardiffBluesSC Italy, another round, let's not give up and face them with a big result, guys #blues",False,True,False,False,False,False,True,False,False,False,True
,@D_McMenemy It will be easy to spot the parade of little babies in expensive pajamas. It's really hilarious!,False,False,False,False,True,False,False,False,False,False,False
,.@morningmika and her @HillaryClinton Super PAC @Morning_Joe @MSNBC in full #panic mode over @realDonaldTrump #momentum!\n\n#TrumpPence16 #MAGA,False,True,False,True,False,False,False,False,False,False,False
,WHY DO BROKEN GUYS TRY TO FIND WOMEN GET YOUR MONEY BEFORE I MAKE YOU CRAZY she deserves to be happy and you don't deserve that ass,True,False,False,False,False,False,False,False,False,False,False
,Wah just woke up from a fucking nightmare,False,False,False,True,False,False,False,False,True,False,False
,@_JESSICAVIDAL_ Just pour it down the sink and let it drink you.,False,False,True,False,False,False,False,False,False,False,False
,What is the most important thing you need to accomplish today? #onlinemarketing #soloentrepreneur #startup #success,False,False,False,False,True,False,True,False,False,False,False
,Kik me I want to exchange photos I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,True,False,True,False,False,False,False,True,False,False,False
,"@NFLonFOX @TheDoctorCarson @FOXSports Easy, airy, beautiful...",False,False,False,False,True,True,False,False,False,False,False
,@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and I got a text from you to prove it and you took £148!!!!! #pigs #fuming #scammer!,True,False,True,False,False,False,False,False,False,False,False
,On the melancholy hill,False,True,False,False,True,False,True,False,False,False,False
,My favorite quote of the year so far is from @ameliameech “I swore at a parsnip” 😂 #raging,True,False,True,False,True,False,False,False,False,False,False
,"Part of demystifying #panic is recognizing that a physical symptom, negative thought, or behavior triggers the vicious cycle. #CBTWORKS",False,False,False,True,False,False,False,False,False,False,False
,"I'm lying here, I can't sleep for some reason",False,False,True,True,False,False,False,False,True,False,False
,"@FakingALeto Gerard finally managed to climb the stairs with a little breath, his face a little redder than before. Having little legs...",False,False,False,False,True,False,False,False,False,False,True
,"To be honest Amy I don't know why you need to get your life in order, it looks like you're having a great time, thanks Tiff 😂💜",False,False,False,False,True,False,True,False,False,False,False
,"@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation is ""not just about terrorism, it's about quality of life."" Take note.",True,False,True,True,False,False,False,False,False,False,False
,"It's not that the man didn't know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #hilarious #lol",False,False,False,False,True,False,False,False,False,False,False
,@amstrado_CPC @ShittySUFanart the only tear is that of his joy to have eliminated the monster that brought despair to generations,False,False,False,False,True,False,False,False,False,False,False
,"Too many people are like, ""Yeah, it's sad what's going on with cops shooting innocent people - but not in my backyard, so..."" #blm",True,False,False,False,False,False,False,True,True,False,False
,@dc_mma @ChampionsFight thinks she's scared to fight Holly. We can only imagine what goes through her mind when she thinks of Cyborg #terror,False,False,False,True,False,False,False,True,False,False,False
,Why are MFS so bitter?,True,False,True,False,False,False,False,True,False,False,False
,My producer is currently mixing and mastering the songs for #murky #notebook #mixtape\nThe tape will be available for free download soon 🔥🎶💨💯,False,True,False,False,True,True,True,False,False,False,True
,It's all about #redwine and #glee,False,False,False,False,True,True,True,False,False,False,False
,@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man doesn't practice any religion. Only in the church campaigns,True,False,True,False,False,False,False,False,False,False,False
,"The more I watch this documentary on @Channel4, the more I think @Airbnb is more of a #nightmare than a #dreamornightmare",False,False,False,True,False,False,False,False,True,False,False
,@KseniaSolo a little late hello to the lost girl but I think you're awesome from South Africa :-),False,False,False,False,True,True,True,False,False,False,False
,Watch this amazing live stream from @swagrman_fan #lively #musically,False,False,False,False,True,False,False,False,False,False,False
,"The abysmal ignorance, frivolity and levity of the Italian priests astounded him. - Roland Bainton on Luther, #ReformationDay",True,False,True,False,False,False,False,False,False,False,False
,"@DocBellsSwan *looks at you, eyes crinkled in mirth and affection* I love you so much, my Bonnie Belle.",False,False,False,False,True,True,False,False,False,False,False
,This is at least the third time the balls have been popped in our games.,False,False,True,False,False,False,False,False,False,False,False
,I finally have to talk to my therapist about my sexuality... final frontier... not sure I can do it in the morning #fear #SingleGirlProblems,False,True,False,True,False,False,False,False,True,False,False
,"It's not that the man didn't know how to juggle, he just didn't have the balls to do it.\n#funny #pun #lol #hilarious #wordplay",False,False,False,False,True,False,True,False,False,False,False
,Did you laugh today? Did you laugh well? I hope so... we NEED to laugh right now. #smile #love,False,False,False,False,True,True,True,False,False,False,False
,"Even though this war is being waged under the guise of fighting terrorism, it will in reality be a war against poverty, ignorance and just plain stupidity.",True,False,True,False,False,False,True,False,False,False,False
,I just got murdered in Madden. 🤕,False,False,False,False,False,False,False,False,False,False,False
,@Ashleyavitia_ don't leave me #sad,False,False,False,False,False,False,False,True,True,False,False
,We are all in DT (discipleship or detox) for something. #messy #fear #cutting #choosingfreedom #CryOut16,False,False,False,True,False,False,False,False,False,False,False
,my mom recorded Nightmare Before Christmas for me 😍😍😍 I LOVE IT 💕,False,False,False,False,True,True,False,False,False,False,False
,"True, I may be a #SUFC fan and football may be shit, but Marcos Rojo for #MUFC has had a shocking start, he is simply dreadful",True,False,True,False,False,False,False,False,False,True,False
,Still waiting to see if my @london2012 piece will make an appearance next week - it was commissioned two months ago today #shocking #badservice,True,False,True,False,False,False,False,False,True,False,False
,@GreensACT @ShaneRattenbury @carolinelec What about public transport to and from Canberra airport? Most cities have it. Mr Barr is very reserved about this.,False,False,False,False,False,False,False,False,False,False,False
,@eugenelaverty @WorldSBK good luck Moto GP loses a very talented rider #shocking,False,False,False,False,False,False,False,False,False,True,False
,"@LoyalLadyMalfoy &lt;• changes them himself. He follows with a scowl, pursing his lips and carries the sheets into his room. ""So who is •&gt;",False,False,False,False,False,False,True,False,False,False,False
,"Lauren Jauregui makes all my problems disappear, she amazes my sadness. She makes me strong",False,False,False,False,True,False,True,False,True,False,True
,It's a month until someone's birthday and I think it's time to show that I got them something pretty awesome #revenge,True,True,False,False,True,False,False,False,False,False,False
,#ThisIsUs has disturbed my mind and spirit. now I am waiting for the next episode with #apprehension &amp; #pleasure! #is there a helpline for this,False,True,False,False,True,False,False,False,False,False,False
,@p4pictures that would be great but what happens if the card crashes 😱. It happened to me twice,False,False,False,True,False,False,False,False,True,False,False
,"@_jamiebraidwood haha, horrible, that's all that needs to be said. I'm happy to be in Spain on Saturday, so I'm missing the match 🍹🍕🍺☉☉",False,False,False,True,True,False,False,False,False,False,False
,"Wow, I just watched Me Before You and it was seriously one of the most depressing movies of my life",False,False,True,False,False,False,False,False,True,False,False
,"#Forgiveness can make us look #weak, but the weakest person is the one who feels #anger, #hate and .",True,False,False,False,False,False,True,False,False,False,False
,Did you know that the sparkling letters in Super Mario Galaxy spell U R MR GAY?,False,True,False,False,False,False,False,False,False,True,False
,@JogglingDroid @BrancoCarmine @Otto_English yeah #UK was a real #bully,True,False,True,False,False,False,False,False,True,False,False
,Waterloo metro is not a pleasant place at 8:30am on a Thursday #somanypeople #grim,True,False,True,True,False,False,False,True,True,False,False
,@DPD_UK I asked for my parcel to be delivered to a collection store and not to my address #badcustomerservice,True,False,True,False,False,False,False,False,False,False,False
,@PottzGaming hmu needs players for next year's lans. Send me a private message. Need serious players. I am under org,False,False,False,False,False,False,False,False,False,False,False
,I am beyond furious that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will sneak up behind me #scared,False,False,False,True,False,False,False,True,False,False,False
,@crimsonwulfe that's super sad!! Especially when you're talking to a real person and not a robot! It makes it feel real :(,False,False,True,False,False,False,False,False,True,False,False
,"I don't know why everyone is pretending to be sad about Angelina and Brad, everyone knows his idiot should have stayed with Jennifer.",True,False,True,False,False,False,False,False,True,False,False
,The world is facing terrorism. Where are the schools of terrorists? Who are the teachers and fathers of terrorists? What is the homeland of terrorists?,True,False,False,True,False,False,False,True,False,False,False
,Congrats to #Nicole #bb18... Fix that nose now 😒💁🏻 #petty,False,False,True,False,True,False,True,False,False,False,False
,Feeling #sadness,False,False,False,False,False,False,False,True,True,False,False
,"They want a police state, they are fearful fools..@interpretingall @mikefar1974 @MetalMilitia74 @Cmvazquez103",True,False,True,True,False,False,False,False,False,False,False
,I'm not used to waking up early because this shit will irritate me.,True,False,True,False,False,False,False,False,False,False,False
,@jordan_grimmer If this is a mess I can't wait to see #serious!! Awesome stuff,False,False,False,False,True,False,True,False,False,False,False
,"Somewhere I understood that Pakis are afraid of TSD and TSD. asked him for 2 closed hours. Forced leave &amp; exposed him, hunted them down. Time to live again. #BadlaofUri",False,False,False,False,False,False,False,False,False,False,False
,@lethargytyler ehhh I guess. I want everyone I've ever stood in front of to burst out laughing 😂,False,False,False,False,True,True,False,False,False,False,False
,Hell hath no fury like a twenty-something guy whose government mandate approval expires before he can submit a form.,True,False,True,False,False,False,False,False,False,False,False
,resentment is really my shit.,True,False,True,False,False,False,False,False,False,False,False
,"I swear to God I won't buy a smart meter from my electricity company, 8 months of stupid bills, 6 visits from British Gas #stressed",True,False,True,True,False,False,False,True,True,False,False
,.@SimonNRicketts if you don't know what a patronus is I don't think we should tell you,True,False,True,False,False,False,False,False,True,False,False
,"Old saying ""A #smile shared is a smile earned for another day"" @YEGlifer @Scott_McKeen",False,False,False,False,True,False,True,False,False,False,True
,@rheafraserx it took them ages to realize their goal was disallowed ☺️,True,False,False,False,False,False,False,False,True,False,False
,"Just kidding, I'm not a loner, just very shy 😅",False,False,False,False,True,False,True,False,False,False,True
,@thebully10 does being a #bully make you feel like a #greatman? Because it makes you a #jerk,True,False,True,False,False,False,False,False,False,False,False
,"Hey @AppleSupport, it would be nice to have ""click to pause"" or ""pause when window is inactive"" on animated GIFs in the macOS Messages app.",False,False,False,False,True,False,False,False,False,False,False
,"I think our defense here at USC is playing well, we just need to fix a few things on offense and we can win the PAC 12 this year.",False,True,False,False,True,False,True,False,False,False,False
