ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
,"@BoJackHorseman If you're depressed and someone calls you long face, will you still automatically be offended?",False,False,False,False,False,False,False,False,True,False,False
,Will WHU be free of his old bills by the time of the Chelsea game? 😂 😂 😂\nIt will be lively to say the least\n#AFC,False,False,False,False,True,False,False,False,False,False,False
,"My girlfriends are making me dinner again. It's spag blow, I don't know if she needs my help 😂😂 #girlfriends",False,False,False,False,True,True,True,False,False,False,False
,"it's a dark day, i'm curled up in bed watching brendon cover songs and i couldn't be more relaxed or happy 😋",False,False,False,False,True,False,False,False,False,False,False
,@StutteringGiant at least his character in Fast and Furious injected some adrenaline into the franchise. But that's about it,False,True,False,False,False,False,True,False,False,False,False
,"@thomeagle Just to help maintain and strengthen our status as a world-class center for education, culture and tolerance. #outrage",True,False,True,False,False,False,False,False,True,False,False
,"I'm lying here, I can't sleep for some reason",False,False,True,True,False,False,False,False,True,False,False
,@LaurenBrierley2 sparkling water = death,False,False,False,True,False,False,False,True,False,False,False
,"@Devilligan This is a beautiful, heartfelt balance of heartbreak and hilarity.",False,False,False,False,True,True,True,False,False,False,False
,@stevesingiser @POLITICO_Steve That put a damper on my mood.,True,False,True,False,False,False,False,False,True,False,False
,"I'm not sorry for this explosion of anti-#Allo spam, I don't care about any messaging app released in 2016 that doesn't have encryption enabled by default.",True,False,True,False,False,False,False,False,False,False,False
,@yourKarma I am reaching out to you again in hopes of getting back to you regarding the technical issues I am experiencing. Your customer service is seriously lacking. #badkarma #unhappy,False,False,True,False,False,False,False,False,True,False,False
,Am I the only one with parking sensors who still manages to reverse in dangerous situations? #nightmare,True,False,False,True,False,False,False,True,False,False,False
,@KarenL109 replace the carpet!! #shocking!!!!,False,False,True,False,False,False,False,False,False,True,False
,"You are so cute @katienolan #truelove #hilarious @GarbageTime #beautiful and #graceful, I have never heard explicit language spoken with such elegance. #Mingo",False,False,False,False,True,True,True,False,False,False,False
,"Sometimes I'm sad, then I remember that Margaret Thatcher died and then I rejoice.",False,False,False,False,True,False,False,False,True,False,False
,Getting ready to open tastings at the Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,False,True,False,True,True,False,False,False,False,False,False
,Fun fact: you can fall asleep on someone while dancing. #blues #latenight,False,False,False,False,True,False,True,False,False,False,False
,@camilluddington the fact that you're nervous makes me want to crawl into a hole,False,False,True,True,False,False,False,False,False,False,False
,"@ANI_news #Pakistan should stop cross-border #terrorism if it really wants a solution to #Kashmir issue. @narendramodi sir, #India should act",True,True,False,True,False,False,True,False,False,False,False
,You probably have a lot to say about something that doesn't even concern you 😉,True,False,True,False,True,False,False,False,False,False,False
,@StephenKing\n\nStephen King has never talked about how the left is crushing #FreeSpeech in the publishing world.\n\n#Trump #scifi #ccot #p2,True,False,True,False,False,False,False,False,False,False,False
,"America finds gratitude amidst the sadness and frustration of race, fear, anger and racism, but I remain optimistic: I am a planet fixer.",False,False,False,True,False,False,True,False,False,False,False
,@officialShaky 'Operation Echoes' is gaining momentum... #tense #nervous #feelsick #excited,False,False,False,True,True,False,True,False,False,False,False
,I don't think it's fully realized that Val is gone.,True,False,True,False,False,False,False,False,False,False,False
,@TJ_FASHO lmao I'm clowning around with my own hair I'm gonna dread lmao,True,False,False,True,True,False,False,False,False,False,False
,"I'm drunk on wine and I'm the worst version of myself, I don't even remember seeing Basshunter",True,False,True,False,False,False,False,True,False,False,False
,"@Uncle_Brown22 yeah man! I appreciate the #support! #Notorious on ABC, check it out! #grateful #relentless",False,False,False,False,True,False,True,False,False,False,False
,.@DIVAmagazine only straight guys. Even straight guys who think it means a threesome are okay. #angry #fuming,True,False,True,False,False,False,False,False,False,False,False
,GunnySmith93 (@Stephen21Smith) retweeted:\n\nDays like today make me happy to be alive! #blessed,False,False,False,False,True,False,True,False,False,False,False
,#picoftheday: How... why... Really...!!\n #funny #picoftheday #lol #random #laugh #chair #of #despair #funnyphotos #virgin #coffee #i...,False,False,False,False,True,False,True,False,False,False,False
,"For the past two years, the United States has been the scene of about four terrorist attacks per month. A good topic for debate. #Trump #Hillary",True,False,True,True,False,False,False,False,False,False,False
,Last night I dreamed that it was Christmas today. I woke up screaming because I wasn't ready. #nightmare,False,False,False,True,False,False,False,True,False,False,False
,@YahooCare data stolen in 2014 and only now you're telling us #shocking.,True,False,True,False,False,False,False,False,False,True,False
,"So Mary Berry, Mel and Sue opted for their principles, and @PaulHollywood opted for fame and fortune. #GBBO #depressing",False,False,False,True,False,False,False,True,True,False,False
,Tweeting from the sporadic subway wifi,False,False,True,False,True,False,False,False,False,False,False
,The @Orioles are in the running and hosting @RedSox nation and Camden is empty #sad,False,False,False,False,False,False,False,True,True,False,False
,"I am absolutely in love with Laurie Hernandez, she is so adorable and always so cheerful!",False,False,False,False,True,True,False,False,False,False,False
,"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old and too stubborn about facts and history to be discouraged.",True,False,False,False,False,False,False,True,True,False,False
,Do you think humans have the sense to recognize impending disaster? #anxiety,False,False,False,True,False,False,False,False,True,False,False
,Thank goodness the feds didn't raise rates. Suppose they're nervous about a world where 990s are the new hiring form and there's no safety net.,False,True,False,False,True,False,True,False,False,False,True
,I'm lying here can't sleep for some reason #restless,False,False,False,True,False,False,False,False,True,False,False
,@JustinRow10 Madden is the reason controllers are broken,False,False,True,False,False,False,False,False,False,False,False
,"When an adult doesn't drink or has never drunk before, I just assume they were raised around a raging alcoholic and want nothing to do with him.",False,False,False,False,False,False,True,False,False,False,False
,"Accept the challenges, so that you can feel the euphoria of victory.\n\nTOMIHO IpaglabanMo TapingDay2",False,False,False,False,True,False,True,False,False,False,False
,"@marksandspencer Where did your 50% grapefruit squash go, I haven't been able to get it in weeks #unhappy",False,False,True,False,False,False,False,False,True,False,False
,It's moving day! #stress #hope,False,True,False,True,False,False,True,False,False,False,False
,"A cheerful heart is good medicine, but a broken spirit saps strength. {Proverbs 17:22} #WednesdayWisdom",False,False,False,False,True,False,True,False,False,False,False
,"@KatherineArabis It is taken for granted, while misogyny in the air is treated as normal – and any angry reaction as pathological.",True,False,True,False,False,False,False,False,False,False,False
,"When a guy gets on a train that smells like a mixture of wet dog, old sweat and sewage!!!! #disgusting #getoffthetrain #stinky",True,False,True,False,True,False,False,False,False,False,False
,@jagtron1 black people are good at provoking themselves by blaming white people when black cops shoot black people,True,False,True,False,False,False,False,False,True,False,False
,"Being stuck on the roof of your house offers an incredible view but the terror of falling, much like life",False,False,False,True,True,False,False,False,False,False,False
,The city is bustling. Did something happen?,False,True,False,False,False,False,False,False,False,True,False
,"@petercoffin So blue states are acceptable. Are red states acceptable too? Obviously, the key states are not.",False,False,False,False,False,False,False,False,False,False,False
,I bet @mmunro91 is pissed about our draw 👀,True,False,False,False,False,False,False,False,False,False,False
,"@Casper10666 I assure you there is no laughter, but growing anger at the costs and arrogance of Westminster.",True,False,True,True,False,False,False,False,False,False,False
,Living life so relentlessly,False,False,False,False,False,False,False,True,True,False,False
,"the bee sting still sucks, i feel sick",True,False,False,False,False,False,False,False,True,False,False
,He's mixing it up pretty well...using that slider pretty effectively so far #thebabybombers #yankees #offense,False,False,False,False,True,False,False,False,False,False,False
,Sometimes I can sit back and be proud of myself for doing so well in pleasing him.,False,False,False,False,True,True,True,False,False,False,False
,But wait for my interview at the hospital 🙈🙈 #nervous,False,False,False,True,False,False,False,True,True,False,False
,"@Greener105th, so you are surprised that I respect black people who vote like any other human being? You talk down to them. How intolerant!",True,False,True,False,False,False,False,False,False,False,False
,"Damn Pam, calm down. But I could have sworn something black and furry just ran across the carpet, #theperilsoflifealone",True,False,True,True,False,False,False,False,False,True,False
,@saclivin @MrsCagg specific and intentional way. And part of that intention is to provoke a conversation around systemic racism against Black people.,True,False,True,False,False,False,False,False,False,False,False
,"#ahs6 Every 5 minutes I say ""No, no, I would have left already."" ""MOVE"" or ""GO AWAY"" so thanks for the #scare",True,False,True,True,False,False,False,False,False,False,False
,Always hurt somewhere...ALWAYS tired...when are you in shape??,False,False,False,False,False,False,False,True,True,False,False
,If you really care about me like you say @flyfrontier @FrontierCare then I would advise you to seriously offer sensitivity training to your employees.,False,True,False,False,False,False,True,False,False,False,False
,"@Ginger_Naylor *Connie came back* Hey, you seem a little more alive",False,False,False,False,True,False,True,False,False,False,False
,Has anyone else had a bad experience with Poundstretcher? #nightmarecompany,True,False,False,True,False,False,False,False,True,False,False
,A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. - Sir Winston Churchill -,False,False,False,False,False,False,True,True,False,False,False
,When you have 15 deer running on the opposite side of you 🙁,False,True,False,False,False,False,False,False,True,False,False
,"This is not me being sycophantic, but I have listened to many housing ministers, but @GavinBarwellMP #nhf16 impressed me more than any #optimism",False,False,False,False,True,False,True,False,False,False,True
,"@IndieWire @cinemaeyehonors #WaltzWithBashir was amazing, although I think it's more of an animated film than a documentary about the war in Lebanon",False,False,False,False,True,False,False,False,False,False,False
,"When my life became such a concern for unimportant people, I will never know.",True,False,True,False,False,False,False,False,False,False,False
,@ReaganBattalion It's a terrible thing to accuse Scott Baio of.,True,False,True,False,False,False,False,False,True,False,False
,"@zombieisIand yeah, friends of mine witnessed accidents and a road near my house, like ??? cars sank ??? but damn, be careful, ok !!",False,False,False,True,False,False,True,False,True,False,False
,"I have to say it and say it. Whoever you are, you have to support the decisions of others and not discourage them...",True,False,True,False,False,False,True,False,False,False,False
,I'm boycotting @DunkinDonuts until the butter pecan comes back. I'm furious,True,False,True,False,False,False,False,False,False,False,False
,"@yoursecretsub1 Trust me, dear, if you want to make something invisible, slap a coat of wet paint on it and hilarity will ensue.",False,False,False,False,True,False,True,False,False,False,False
,@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan Terrorist attack and terrorism already exist in the history of Islam.,True,False,True,True,False,False,False,False,False,False,False
,"@JonRiley7 #VoteYourConscience or succumb to #fear? ""He's #scary, he's #dangerous!"" - @HillaryClinton's #PATRIOTACT #alarmist platform.",True,True,True,True,False,False,False,False,False,False,False
,"Online now!!!:) all day long, come play with me!! I'm happy, happy, horny, playful, sweet and sour ;)",False,False,False,False,True,False,True,False,False,False,False
,"cluck cluck, wolf, wolf, wolf, chirp, chirp, that's all I hear.",False,True,False,False,False,False,False,False,False,False,False
,People irritate me 🙄,True,False,True,False,False,False,False,True,True,False,False
,"I repeat. If I were a black man, I would be afraid to leave my house or get a traffic ticket.\n\n #TerranceCrutcher #truth",False,False,False,True,False,False,False,False,True,False,False
,"CommunitySleepCoach: Look at these #narcoleptic puppies. They make you smile. If you are human and find yourself in such strange situations, look for #this…",False,False,False,False,True,True,False,False,False,False,False
,@MJPWGaming isn't exactly a flaming rejection of Fast and Furious,True,False,True,False,False,False,False,False,True,False,False
,@APkrawczynski Is it possible that KG will be bought out as a player so that he can buy Glen out as a minority shareholder? #optimism,False,False,False,False,True,False,True,False,False,False,False
,@hollyrobinson__ Part 2 - I was looking forward to a cheeky squashie or two - this was NOT what I was expecting. FIXING THE EVIL! #food #angry @coopuk @coopukfood,True,False,True,False,False,False,False,False,False,False,False
,"@SiWheeler78 we never get bored, I hope you had a good trip",False,False,False,False,True,False,True,False,False,False,False
,the only time i encourage you johnny,False,False,False,False,True,False,True,False,False,False,False
,I can't wait to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,True,False,False,False,True,False,False,False,False,False,False
,I don't know how people can watch horror movies on repeat... ALONE! 😓😰,False,False,False,True,False,False,False,True,False,False,False
,@qdoba omg I'm so slow because my English isn't very good and my hands are shaking uh help me I'm like this little chicken now 🐥#MoreisBetter,False,True,True,False,False,False,False,False,True,False,False
,"@questlove when will people realize that these ""riots"" are just perpetuating hate. You say you're going to boycott a city?! #lost",True,False,True,False,False,False,False,False,True,False,False
,"I had Golden Ocean the other day, it was delicious, then I felt sick and gagged... What a waste of £20 - I was furious @EmmaGould_ I miss you",True,False,True,False,False,False,False,False,True,False,False
,JV girls win over Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,False,False,False,False,True,False,False,False,True,False,False
,"O you who believe, fear Allah and believe in His Messenger, and He will bestow upon you double His mercy... (Quran 57:28)",False,False,False,False,False,True,False,False,False,False,True
,"@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my ""eliminate the lolling tongue"" campaign is a dismal failure.",True,False,True,False,False,False,False,True,True,False,False
,"@therealkers is impressed, I miss your sweet smile! Come visit me and @ciara_wilson26 sometime when we're all not working😅😩",False,True,False,False,True,True,False,False,True,False,True
,"@DailyMirror I love that there is no outrage that it was a white man, but if it was a black man BLM would have taken care of it for whatever reason.",True,False,True,False,True,False,True,False,False,False,False
,"@modelady24 I know, right? I had the same thought. Good thing it's Six from BSG. I'm glad the show stayed consistent after the break.",False,False,False,False,True,False,False,False,False,False,False
,We were a better team in the second half of the season. That's it.,False,False,False,False,True,False,True,False,False,False,False
,I am honored to take on such a role in their joyful day. I hope I don't ruin it,False,True,False,True,True,False,True,False,False,False,False
,My heartbeat keeps tripping over memories of things past. #desire #loss #fitness #shape #sadness,False,False,True,False,False,False,False,False,True,False,False
,Another one-day argument... Another one-day argument!,True,True,False,False,False,False,True,False,False,False,True
,a #monster is only a #monster if you see it through #fear,False,False,False,True,False,False,True,False,False,False,False
,I'm preparing a clever ritual to make you feel cheerful,False,True,False,False,True,False,True,False,False,True,False
,"Tasers immobilize, if you tase someone why do you need to shoot them a second later?! This is really sick! #rage #wtf #murder",True,False,True,True,False,False,False,False,True,False,False
,@siomo @NEWSTALK1010 20 says he will be reelected..... #be #afraid,False,False,False,True,False,False,False,True,False,False,False
,"Why is it that when you nap during the day you are so comfortable, but when you sleep at night you will never be as comfortable #nightmare",False,False,True,False,False,False,False,False,True,False,False
,I don't get along with people who don't smile at me in the hallways.,True,False,True,False,False,False,False,False,False,False,False
,Living with #depression doesn't mean you have to be defeated by it\nEvery day is a new day and yesterday doesn't decide what today looks like :-),False,False,False,False,False,False,True,False,True,False,False
,Did we miss the fact that #BurkeRamsey hit his sister #JonBenet in the face with a golf club earlier in a fit of anger?,True,False,True,False,False,False,False,False,False,False,False
,semores: let's go. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,False,False,False,False,True,True,True,False,False,False,False
,Never make a decision when you are angry and never make a promise when you are happy. #wise words,False,False,False,False,False,False,True,False,False,False,True
,People calling for POV on KX4 make my evening a good one.,False,True,False,False,True,False,False,False,False,False,True
,me: i love being the center of attention in every way\nme too: i get nervous about speaking in front of the class,False,False,False,True,True,False,False,False,True,False,False
,I am also upset about my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,True,False,True,False,False,False,False,True,True,False,False
,"@bringyouhome2 I'm about to burst into a fit of rage, it's not FAIR",True,False,True,False,False,False,False,False,True,False,False
,"@Batman_ofgotham His golden brown hues mingled with those baby blues as his arms crossed the breasts he had been gobbling up. ""Let me guess-",False,True,False,False,True,False,True,False,False,False,False
,@TrussElise Obama must be furious... lol,True,False,False,False,True,False,False,False,False,False,False
,"@Virgin_TrainsEC I feel sorry for the driver tonight, he's obviously been criticized over the last few weeks, he seems tired of apologizing!",False,False,False,False,False,False,False,False,True,False,False
,"..... wakes up and says ""have you tried changing his diaper?"" 😡👊🏼 #rage!!!!",True,False,True,False,False,False,False,False,False,False,False
,@casillasbreanna admiration thank you girl 😊😊,False,False,False,False,True,True,False,False,False,False,False
,"Sorry guys, I have absolutely no idea what time I'll be on camera tomorrow, but I'll keep you posted. #fuming",True,False,True,False,False,False,False,False,False,False,False
,"@FoxNews Yes, we are also facing terrorist attacks from Islam and the #BlackLivesMatter movement at an alarming rate.",True,False,True,True,False,False,False,False,True,False,False
,Back on my #bully,True,False,True,False,False,False,False,False,False,False,False
,"@aradsliff I don't know, I'm from New Jersey, we're the worst on purpose. #laughs",False,False,False,False,True,False,True,False,False,False,False
,"It's not that the man didn't know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",False,False,False,False,True,True,False,False,False,True,False
,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he really helped me with my depression and still does,False,False,False,False,False,False,True,False,True,False,True
,@TheSidEudy PS: I still think your broken leg against Scott Steiner was one of the most gruesome injuries I've ever seen in the ring #ccot,False,False,False,True,False,False,False,False,True,False,False
,"@POCX100 Don't sulk in your defeat, come on, raise your head!",False,True,False,False,True,False,True,False,False,False,False
,And his sullen senses were cheered by rich fumes.,False,False,False,False,True,False,False,False,False,False,False
,lol! No mention of Pakistani Prime Minister or even his speech on any international news channel and Pakistanis are rejoicing as if the world is on their side,False,False,False,False,True,False,False,False,False,True,False
,@BjerkeDanielle @FunnySayings lol it's hilarious,False,False,False,False,True,False,True,False,False,True,False
,#Trump is #afraid of the big bad #Hillary. #election #presidentialdebate #presidentialelection2016 #orangehitler #jump #hide #cowardly #fear,True,False,True,True,False,False,False,False,False,False,False
,"I literally had a guy (a guy who some say was successful) tell me ""this ship is going to sail"" okay man first you work on a submarine then it sank",False,False,True,True,False,False,False,False,False,False,False
,Overwhelming sadness. This too shall pass. #lost #loneliness #start over,False,False,True,False,False,False,False,True,True,False,False
,I stay at home so much that everything starts to irritate me. I need to get out of the house by myself!,True,False,True,False,False,False,False,False,True,False,False
,"@LeafyIsHere, are you afraid of showing your biceps?",False,False,False,True,False,False,False,False,False,False,False
,"Today I reached 1000 subscribers on YT!!, #haveaday, #grateful",False,False,False,False,True,False,True,False,False,False,False
,My Indian Uber driver just insulted someone. If I wasn't in a moving vehicle I would have jumped out of the car #disgusted,True,False,True,False,False,False,False,False,False,False,False
,This grudge you hold keeps coming up because God wants you to deal with it.,False,True,False,True,False,False,True,False,False,False,False
,@Dubai92 try asking for a cheeseburger with only onion and mustard at any #McDonalds #hilarious,False,False,False,False,True,False,False,False,False,True,False
,@NikhilTikare I like cold and dark weather,False,False,False,False,True,True,False,False,False,False,True
,My cell phone doesn't hold a charge 😢 #sadness I should too...,False,False,False,False,False,False,False,True,True,False,False
,"When we give with joy and accept with gratitude, everyone is blessed.\n» Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou",False,False,False,False,True,False,True,False,True,False,True
,"I watch Amyah throw tantrums when she gets mad at something and I just think oh my god, it's me and I can't do anything but laugh 😅",False,False,False,False,True,False,False,False,False,False,False
,Women don't like girls because we resent them for being so beautiful/we would always like to look like that #washed,True,False,False,False,False,False,False,True,False,False,False
,"I wish you would stay in Da Gump, I'll make you freak out like the last rapper",True,False,True,True,False,False,False,False,False,False,False
,@Who_JN I take a quadruple shot everyday and I can sleep right after... time to detox 😅 I get bad migraines without coffee :/,True,False,True,False,True,False,False,False,True,False,False
,"#PeopleLikeMeFor some reason, but I'm trying to discourage it",True,False,False,False,False,False,False,True,False,False,False
,Job interview in the afternoon #ek,False,True,False,True,False,False,False,False,False,False,False
,@sainsburys Could you ask your Chafford Hundred store to turn on the lights in their car park? It's a bit scary these dark nights! Thanks.,False,False,True,True,False,False,False,False,False,False,False
,@OrbsOfJoy plan a date... like a date you find enjoyable or something. damn\n\n10/10. because the kid will grow up to be a ten out of ten,True,False,True,False,True,False,False,False,False,False,False
,Action is the fundamental key to all success ~ Pablo Picasso #inspirational #quote #action #hustle #do something #success,False,False,False,False,True,False,True,False,False,False,False
,"@cherrivarisco @audubonsociety Oh yeah, the males are colorful and the females are dull, so they can blend in with their surroundings.",False,False,True,False,False,False,False,False,False,False,False
,"@GenevievePere23 @swifttwinner13 WOW, you call me a bully because I correct a typo? 😂 tough",True,False,True,False,False,False,False,False,True,True,False
,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,False,True,False,False,True,True,False,False,False,False,True
,#My #blood is so #bitter for satan to test it #because it is #purified by the #blood of #Jesus Christ....#amen.,False,False,False,False,False,False,True,False,False,False,True
,@LuluLemonLime83 wow you're right they need help so what I get from the Laureliver fandom and the Bitter Comic fandom and,False,False,True,False,False,False,False,False,True,False,False
,"Are you lost in fury, fearing failure?",False,False,True,True,False,False,False,True,False,False,False
,I'm going to buy a copy of CUJO by @StephenKing for an upcoming project that I can't talk about yet. #amwriting,False,True,False,False,True,False,True,False,False,False,False
,"I feel like there is no home for us. With the most basic needs I have, there are literally no options.",False,False,False,False,False,False,False,True,True,False,False
,@Supergold2002 Terence - I had a lot of anger issues from my family and school.,True,False,True,False,False,False,False,False,True,False,False
,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #scary #EnoughIsEnough,False,False,True,True,False,False,False,False,True,False,False
,15 minutes of yoga in your breakfast routine will change your day #prep #sunriseyoga #bodyawareness #health #yoga #smile #stretching,False,False,False,False,True,False,True,False,False,False,False
,"Since the ""update"" my @iPhone is losing power almost 40% faster.",True,False,True,False,False,False,False,False,True,False,False
,"Well finished and listed, the living room was moved, a new assembly was done and installed during a visit to the in-laws. #productivityatitsbest #happy",False,False,False,False,True,False,False,False,False,False,False
,Its charm is liveliness but it is also its weakness.,False,True,False,False,False,False,False,False,False,False,False
,"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",True,False,True,False,False,False,False,False,True,False,False
,I wish I could be a kid again. The only thing that was stressing me out was whether or not Gabriella and Troy were going to get back together. #hsm2 #nightmare,False,False,False,True,False,False,False,True,True,False,False
,@jessebwatters lol. I love it when you annoy Juan. Keep it up. Lol,False,False,False,False,True,False,False,False,False,False,True
,Today: Congratulations to Jaime Garcia for his great performance. #encouraging. Last week: Judo to Jaime Garcia for a disappointing outing. #discouraging,False,False,False,False,True,False,True,False,True,False,False
,"Quote_Soup: Be happy not because everything is going well, but because you can see the good in everything.",False,False,False,False,True,True,True,False,False,False,False
,I wonder how a guy can break his penis while having sex? #serious,False,False,False,False,False,False,False,False,False,True,False
,"@Johncrookshanks “Elizabeth Smith!” she said with a cheerful smile. “Nice to meet you, sir! Where are you from?”",False,True,False,False,True,False,True,False,False,False,True
,"@noveliciouss Oh my gosh, this is such a beautiful quote. #amwriting",False,False,False,False,True,False,True,False,False,True,False
,"@SapientSoldier a timid but determined version of the raging beasts beyond the lands. Growling under my held breath, I //tear// myself apart --",True,False,True,False,False,False,False,False,False,False,False
,"@RussiaInsider Really sad and surprising. On one hand, #Russia is fighting against #ISIS and on the other hand, it supports #Pakistan, which is the epic center of #terrorism",False,False,False,True,False,False,False,False,True,True,False
,"This world has serious problems, we should all go to therapy",True,False,True,False,False,False,False,True,True,False,False
,"@RogueFatale Oh, you insult me! What, you think that just because I look like this, I'm a psychopath? I'm saner than most of the lunatics in Gotham...",True,False,False,False,False,False,False,False,False,False,False
,"@Miami4Trump Yes, but the worst part is that Muslims will not be the ones to leave behind Obama's legacy, national security and Obama's disaster.",True,False,True,True,False,False,False,False,False,False,False
,"@TelegraphNews why is this corrupt, evil bastard still here? I tell you, bad people die. You are the grim reaper!",True,False,True,False,False,False,False,False,False,False,False
,"Little idiots playing chappy in my street, I put on my shoes so I can chase them away and scare them",True,False,True,True,False,False,False,False,False,False,False
,I really hope those missed chances by Celtic come back to haunt them with a knockout punch against Alloa.,True,False,True,False,False,False,False,False,False,False,False
,"@CovinoandRich just heard Back2back, guess that's why they call it the blues and she has the look, but I can only sing the Tickle Sacks version",False,True,False,False,True,False,False,False,False,False,False
,#Trending thread ;'P) ..this was in my #drafts and now #posted 2 minutes after my #birthday..so #close :'O!:''/...but anyway it was #really the #beginning of,False,False,False,False,True,False,False,False,False,False,False
,"@PearseDoherty @harrymcgee @IrishTimes This might hurt for a while guys, but you'll get over it. #betterwithsinnfein",False,True,False,False,False,False,True,False,False,True,False
,"@ChronAVT uh, the blog says ""with Simon Stehr faking the 7""... I expect an immediate investigation. This is a",True,True,False,False,False,False,False,False,False,False,False
,Your attitude toward your difficulties is just as important as your actions to overcome them.,False,False,False,False,False,False,True,False,False,False,True
,"@Fatumoriginal, there is no better sitcom! If you can't laugh at Sheldon or Leonard, then you're definitely sober! There's no doubt about it",False,True,False,False,True,False,True,False,False,True,False
,"Go the extra mile, just see her smile",False,False,False,False,True,True,True,False,False,False,False
,@chloemcaleese what a nightmare!,False,False,False,True,False,False,False,True,False,False,False
,This brother knows his life was not in danger. This gun law has made the people of this country fear for their lives. White people.,True,False,True,True,False,False,False,False,False,False,False
,Q&A with N. Christie @westernuHistory : en. @marybethstart : What would Peter and Dardanella think if we knew? #poorthings,False,False,False,False,False,False,False,False,True,False,False
,@JlKelly1 @FJ_Berry I have some #teampaella gifts on the way for you and Fi but I don't think they'll arrive by Saturday unfortunately!! ;),False,False,False,False,False,False,False,True,True,False,False
,I sulk too much for my own good.,True,False,False,False,True,False,False,True,True,False,False
,Hello!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #IA #EQ #security #bigdata #Growthhacking #tech #fear,False,False,False,True,False,False,False,False,False,False,False
,@BouchetPetersen @libe @dom_albertini @DavidDoucet Intellectual imposture! #prejudice #intolerance #authoritarianpersonality,True,False,True,False,False,False,False,False,True,False,False
,These confident sluts should scare you the most,True,False,True,True,False,False,False,False,False,False,False
,I am always ready to .,False,False,False,False,True,False,True,False,False,False,False
,@BuzzFeed so these houses are going to go into my intestines and scare my poop and I'm going to shit my pants?,True,False,True,True,False,False,False,False,False,False,False
,"I believe the work I do is meaningful; my clients would agree, but ultimately I feel like a pawn, lost in this chaotic world.",False,False,False,False,False,False,False,True,True,False,False
,These past few weeks have been terrible. The opening of old wounds. The gossip of others/evil coming from their lips. Melancholy. Sadness.,False,False,False,False,False,False,False,True,True,False,False
,@KatzeAnilothei this amount of gluttony makes me growl.,True,False,True,False,False,False,False,False,False,False,False
,Who's afraid of clowns???\ncomment over there....,False,False,False,True,False,False,False,False,False,False,False
,How can you stop being afraid of someone you live with?,False,False,False,True,False,False,False,True,True,False,False
,All I ever wanted was a chance. I'm so excited to start this new chapter! #newbeginnings #timetotry #morethanready,False,True,False,False,True,False,True,False,False,False,False
,@ThatWhiteSoxFan @tbtrill not as sad as the White Sox record ;),True,False,False,False,False,False,True,False,True,False,False
,Most of my clients have a family/partner/day job/life AND are writing their beautiful books. #gratitude #HARDWORK,False,False,False,False,True,False,True,False,False,False,False
,In my head I think it was better but obviously it's not a #relapse #sadness #illness #madness #incomprehension,True,False,True,False,False,False,False,True,True,False,False
,I only have one week left before I start my new job in F1! I can't wait and I'm excited at the same time!,False,True,False,False,True,False,True,False,False,False,False
,"@CBCNews Canada should be a driving force for democracy, freedom, rights - instead we are helping the #dictator #misogyny #sharia #islam #terrorism #polygamy",True,False,True,True,False,False,False,False,False,False,False
,@JustinTrudeau opened the door to terrorism and he will pay the price. @CP24 @globalnewsto,True,False,True,True,False,False,False,False,False,False,False
,So you are unhappy?,False,False,False,False,False,False,False,False,True,False,False
,This Uber Driver Tried It With Me And He Will Feel My Wrath,True,True,True,False,False,False,False,False,False,False,False
,I just heard the most amazingly transcendent song of all time and now I feel high and stoned but joyful and I will never be the same again,False,False,False,False,True,True,True,False,False,False,False
,"@dlrwills, change that scowl, buddy 🙃.",True,False,True,False,True,False,True,False,True,False,False
,"I'm meeting Tiff at the mall soon, congrats on getting that L, girls❣",False,False,False,False,True,True,False,False,False,False,False
,😱 @cailamarsai you got me 😂 😂 all the time watching @black_ishABC after losing your #glasses! It was #hilarious! @mrbabyboogaloo,False,False,False,False,True,False,True,False,False,False,False
,"I actually pick on my sister sometimes, she controls the TV 90% of the time and when I watch something she gets mad 🙄",True,False,True,False,False,False,False,False,True,False,False
,"@Felisariel Your stomach growling woke you up, huh?",True,False,False,False,False,False,False,False,False,False,False
,"Let's not panic. Beat division-leading NYG, go home to Cleveland. And there you are, 2-2 with a division win.",False,False,False,True,True,False,True,False,False,False,True
