ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2017-En-20441,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",False,False,True,True,False,False,False,True,True,False,False
2017-En-40260,First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost,True,False,True,False,False,False,False,False,True,False,False
2017-En-10316,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,True,False,False,False,False,False,False,True,True,False,False
2017-En-21198,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,True,False,False,True,False,False,True,False,False,False,False
2017-En-21900,Will you #dedicate today to #love or #fear ? It is your #choice in each #moment . - Archangel Michael. #archangel #michael,False,False,False,True,True,False,True,False,False,False,False
2017-En-40141,And I won't even get started with Hillary and her fancy fundraisers! #depressing,False,False,True,False,False,False,False,False,True,False,False
2017-En-10927,Sting is just too damn earnest for early morning listening. ,False,False,False,False,True,False,False,False,False,False,False
2017-En-30042,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍",False,False,False,False,True,True,True,False,False,False,False
2017-En-40667,Are you serious??,False,False,True,False,False,False,False,False,False,True,False
2017-En-21599,@JamieSmart93 that was shocking!,True,False,True,True,False,False,False,False,True,True,False
2017-En-21183,Nothing worse than an uber driver that can't drive. #awful,True,False,True,False,False,False,False,False,False,False,False
2017-En-11300,Beyoncé resentment gets me in my feelings every time. 😩,False,True,False,False,True,False,False,False,True,False,False
2017-En-10726,So Rangers v Celtic ll #revenge,True,True,False,False,False,False,False,False,False,False,False
2017-En-21283,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ,False,True,False,False,True,False,False,False,False,True,False
2017-En-30867,"@DocBellsSwan *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.",False,False,False,False,True,True,False,False,False,False,False
2017-En-40336,Feels grim not having your nails done,False,False,True,False,False,False,False,False,True,False,False
2017-En-40504,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,False,True,False,False,False,False,False,False,True,False,False
2017-En-11615,I'm much to full of resentment,True,False,True,False,False,False,False,False,True,False,False
2017-En-10513,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",True,False,True,False,False,False,False,False,False,False,False
2017-En-21926,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",False,True,False,True,False,False,False,False,False,False,False
2017-En-22070,"If I'm working and I know you're working., keep in touch with other woman cuz you make me nervous... #OffTop",False,False,False,True,False,False,False,False,False,False,False
2017-En-30061,"By the way, I'm wearing the smile you gave me today. \n #you #me ",False,False,False,False,True,True,True,False,False,False,True
2017-En-30006,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile",False,False,False,False,True,True,True,False,False,False,False
2017-En-31390,"@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",False,False,False,False,True,False,False,False,False,True,False
2017-En-10547,"I think Paul is what's bitter, not the pastry",True,False,True,False,False,False,False,False,True,False,False
2017-En-30445,@LoriAlan1 Seriously. Digging those eyebrows. ,False,False,False,False,True,False,True,False,False,False,False
2017-En-21625,@jkriv You're most welcome. Please check with us anytime you have a question or concern.,False,True,False,False,True,False,True,False,False,False,True
2017-En-31216,#chirp look out for them Cars coming from the Wesszzz,False,True,False,False,False,False,False,False,False,False,False
2017-En-10924,"Anger, resentment, and hatred are the destroyer of your fortune today.",True,False,False,False,False,False,True,False,False,False,False
2017-En-20311,"me, myself, and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want #gameover",False,False,False,True,False,False,False,True,True,False,False
2017-En-40464,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',False,True,False,False,False,False,False,False,False,False,False
2017-En-20801,"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech",False,False,False,False,True,False,True,False,False,False,False
2017-En-21946,Hey @gmail why can I only see 15 sent emails? Where's the thousands gone? ,True,False,True,True,False,False,False,True,False,False,False
2017-En-31402,Incredible that Nawaz Sharif said Pakistan is victim of terrorism &amp; talked abt development in Pak. Incredible how he controlled his laughter,False,False,True,True,False,False,False,False,False,False,False
2017-En-40539,Gonna be a loooooong year as a Browns fan. Longer than normal and that's ,False,False,False,False,True,False,False,False,False,False,False
2017-En-31091,And girl I love your perfume there's something bout you 🎧 #breezy,False,False,False,False,True,True,True,False,False,False,False
2017-En-21525,What's up Cowboys? ,False,False,False,False,False,False,False,False,False,False,False
2017-En-31130,She'll be bribing her parents with hearty laughter and giggles :) #Loveet,False,False,False,False,True,True,False,False,False,False,False
2017-En-40390,@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.,False,False,False,False,True,False,True,True,False,True,False
2017-En-31090,And girl I love your perfume there's something bout you 🎧 ,False,False,False,False,True,True,True,False,False,False,False
2017-En-30695,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak ,False,False,True,False,False,False,True,False,False,False,False
2017-En-30214,@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,False,False,False,False,True,False,True,False,False,False,False
2017-En-30619,@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!,False,False,False,False,False,False,False,False,False,False,False
2017-En-11158,ICQ is just making me mad!!!😤 #icq #angry,True,False,True,False,False,False,False,False,False,False,False
2017-En-21439,Pakistan continues to treat #terror as a matter of state policy says @MEAIndia. #UriAttack,True,False,True,True,False,False,False,False,False,False,False
2017-En-10761,Houston might lose a coach tomorrow or by midnight. #yikes ?,False,True,False,False,False,False,False,True,True,False,False
2017-En-30566,Tom Phillips being all jovial at the start of this week's show when Joe is strutting out after that video package is quite the juxtaposition,False,False,False,False,True,False,True,False,False,False,False
2017-En-22215,"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture",True,False,True,False,False,False,False,False,False,False,False
2017-En-40134,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,False,False,False,False,False,False,False,True,True,False,False
2017-En-21544,@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him.,False,True,False,True,True,False,True,False,False,False,False
2017-En-31131,"@Harry_Styles you're the smile to my face and the beat to my heart. Thanks for being kind as much as you can be. Mind following me?💓 96,127",False,False,False,False,True,True,True,False,False,False,False
2017-En-40992,"@HoggyBear95 the bantz are absolutely top notch, inconsolable I was when I realised",False,False,False,False,True,True,False,False,False,False,False
2017-En-30402,@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,False,False,False,False,True,True,True,False,False,False,False
2017-En-10244,Delete this shit Josh just screenshotted my snap me,True,False,True,False,False,False,False,False,True,False,False
2017-En-30207,@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,False,True,False,False,True,False,False,False,False,False,False
2017-En-40529,No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,True,False,False,False,False,False,True,False,True,False,False
2017-En-10452,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",False,False,False,False,True,False,True,False,False,False,False
2017-En-40367,"@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.",False,False,False,False,False,False,False,False,False,False,False
2017-En-11155,Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh,True,False,True,False,False,False,False,False,False,False,False
2017-En-10583,@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥,True,True,False,False,False,False,True,False,False,False,False
2017-En-21009,@DreKnott You've got tremendous range.,False,False,False,False,True,False,True,False,False,False,True
2017-En-30391,"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",False,False,False,True,True,False,False,False,True,False,False
2017-En-11192,"@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation",True,False,True,False,False,False,False,False,False,False,False
2017-En-31559,"@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.",False,False,True,False,True,False,True,False,False,False,False
2017-En-30677,"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",False,False,True,False,True,False,False,False,False,False,False
2017-En-30169,Getting cable hooked up in new place just in time for @NBCChicagoPD and @NBCChicagoMed premiers is like God smiling down on me. #OneChicago,False,False,False,False,True,False,True,False,False,False,False
2017-En-41449,"@stevierayrob Can Elliot Friedman please stop talking, you are clueless. You haven't seen the ball since the kickoff. #mope",True,False,True,False,False,False,False,False,False,False,False
2017-En-31200,"@jmomahony thank you for your support, but it was not an attempt at levity.",False,True,False,False,False,False,False,False,False,False,True
2017-En-40552,"I'm onto you, @Sargon_of_Akkad, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.",False,True,False,False,True,False,False,False,False,False,False
2017-En-10146,i was angry.,True,False,False,False,False,False,False,False,False,False,False
2017-En-41210,@MariamVeiszadeh #depressing it's so freaking close !,True,False,False,False,False,False,False,False,True,False,False
2017-En-21320,The terror threat level really need to be raised,False,False,False,True,False,False,False,True,False,False,False
2017-En-10961,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry,True,False,True,False,False,False,False,False,True,False,False
2017-En-20738,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,False,True,False,False,True,False,True,False,False,False,False
2017-En-31233,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace #delight",False,False,False,False,True,True,True,False,False,False,False
2017-En-40638,Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings ,True,False,False,False,False,False,False,False,True,False,False
2017-En-30855,Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts,False,False,False,False,True,False,True,False,False,False,False
2017-En-30876,Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.',False,False,False,False,True,True,True,False,False,False,False
2017-En-20986,Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016,True,False,True,False,False,False,False,False,True,True,False
2017-En-40734,Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.,False,False,False,False,True,False,True,False,False,False,True
2017-En-41455,@macmacm43 jeezus God ,False,False,False,False,True,False,False,False,False,False,False
2017-En-41475,How long will they mourn me?,False,False,False,False,False,False,False,True,True,False,False
2017-En-31048,"#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",False,False,False,False,True,False,False,False,True,False,False
2017-En-30393,Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef,False,False,False,False,True,False,True,False,False,False,False
2017-En-11606,@tommyrosen @InTheRoomsCEO @cate_baily Always so happy to support you brother. Keep that fire burning &lt;3,False,False,False,False,True,True,True,False,False,False,False
2017-En-40608,Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,False,False,False,False,True,False,True,True,True,False,False
2017-En-22050,What did y'all do to your app @NFLfantasy   It's horrible.  #horrible.  Worst except once ever,True,False,True,False,False,False,False,False,True,False,False
2017-En-21110,@FraserKeegan just had a steak pie supper #tremendous,False,False,False,False,True,False,True,False,False,False,False
2017-En-40757,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales ,False,True,False,False,True,False,True,False,False,False,False
2017-En-31401,Pochettino buoyant. Complimentary about his young players. But says 'now our attention turns to Middlesbrough'. #THFC @BBCLondonSport,False,False,False,False,True,False,True,False,False,False,False
2017-En-30191,"Lmboo , using my nephew for meme #hilarious",False,False,False,False,True,True,False,False,False,False,False
2017-En-31574,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism,False,False,False,False,False,False,True,False,False,False,False
2017-En-21956,Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film  #thevoid #featurefilm #scaryshit,False,False,False,False,True,False,True,False,False,False,False
2017-En-41297,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst,True,False,True,False,False,False,False,False,False,False,False
2017-En-10914,@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.,True,False,True,False,False,False,False,False,False,False,False
2017-En-31175,*gets crushes on fictional and animated characters instead if real people*,False,False,False,False,False,False,False,False,False,False,False
2017-En-40675,"@beIIrkes Es, I'm serious 23/8",False,False,False,False,False,False,False,False,False,False,False
2017-En-11418,"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️",True,False,True,False,False,False,False,False,False,False,False
2017-En-30942,@IreneEstry can't wait to see you Hun #cuddles #gossip #laughter,False,False,False,False,True,True,True,False,False,False,False
2017-En-10848,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,False,False,False,False,True,False,False,False,False,False,False
2017-En-11035,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,True,False,True,False,False,False,False,False,False,False,False
2017-En-30524,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism #itsagunalright,False,False,False,False,False,False,True,False,False,False,False
2017-En-21412,this girl at my new school is so pretty i am ,False,True,False,False,True,True,True,False,False,False,True
2017-En-41366,@RIPPoohSavage u know ion play that shit bout my weary brother,True,False,True,False,False,False,False,False,False,False,False
2017-En-10748,@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol,True,False,True,False,True,False,False,False,False,False,False
2017-En-21728,@yupdats_jess @nereriveraa_ this doesn't concern you OR your sister. So show up if you want too lol.,True,False,False,False,True,False,False,False,False,False,False
2017-En-40207,@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam,True,False,True,False,False,False,False,False,False,False,False
2017-En-31256,The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville,False,False,False,False,True,False,True,False,False,False,False
2017-En-10215,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,True,False,True,False,False,True,False,False,False,False,False
2017-En-20351,Sickness bug! #awful,True,False,True,False,False,False,False,False,False,False,False
2017-En-30242,Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday,False,True,False,False,True,True,True,False,False,False,False
2017-En-22209,"“It is not #death, that most people are #afraid of. It is getting to the end of #life only to realize that you never truly #lived.”",False,False,False,True,False,False,True,False,False,False,False
2017-En-40976,"@BeenishParvez salaams ma'am, how r u ma'am? May ALLAH protect u from sadness, illness, harm &amp; nazr-e-bad. AAMEEN. Stay Blessed ma'am.",False,False,False,False,False,True,True,False,True,False,False
2017-En-40637,I got a short fuse when im sober.,True,False,True,False,False,False,False,False,True,False,False
2017-En-31080,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot,False,False,True,False,True,False,False,False,False,False,False
2017-En-21661,Heyyyy warriors!!!!! #anxiety #panicattacks,False,False,False,True,False,False,False,False,True,False,False
2017-En-20572,@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!,True,False,True,False,False,False,False,False,False,False,False
2017-En-21965,Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!,False,True,False,False,True,False,True,False,False,False,True
2017-En-22055,I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,True,False,True,True,True,True,False,False,True,False,False
2017-En-10888,The rage has died down.,False,False,False,False,True,False,False,False,True,False,False
2017-En-40354,@chelseafc let them know it's the #blues,False,False,False,False,False,False,False,False,True,False,False
2017-En-22142,@SkySportsRL i would just get some decent referees ,False,False,False,False,True,False,False,False,False,False,True
2017-En-30474,Watch this amazing live.ly broadcast by @ittzdevin #lively #musically,False,False,False,False,True,False,False,False,False,False,False
2017-En-21612,Skydive booked 😁😁 #nervous 🛩,False,False,False,True,False,False,False,False,False,False,False
2017-En-21849,🙃 back to school aka back to social anxiety 🙃,False,False,False,True,False,False,False,True,False,False,False
2017-En-10426,"@healeyraine I'm offended, I actually am",True,False,False,False,False,False,False,False,True,False,False
2017-En-40535,Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost,False,False,False,False,False,False,False,False,True,False,False
2017-En-21124,@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!,False,False,False,False,True,True,False,False,False,False,False
2017-En-41228,@teenageic0n_ you'll be pleased to know my family are blues,False,True,False,False,True,False,True,False,False,True,False
2017-En-10649,I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,False,True,False,False,True,False,False,False,False,False,False
2017-En-41137,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,False,False,False,False,True,False,False,False,False,False,False
2017-En-21864,@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...,False,False,False,True,False,False,False,False,False,False,False
2017-En-30318,I found #marmite in Australia. `:) ,False,True,False,False,True,True,False,False,False,False,True
2017-En-20362,"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan",True,False,True,False,False,False,False,False,False,False,False
2017-En-20589,Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice,True,False,True,False,False,False,False,False,True,False,False
2017-En-30117,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy,False,False,False,False,True,False,True,False,False,False,False
2017-En-41085,"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",True,False,False,False,False,False,False,True,True,False,False
2017-En-31560,@MrsTaraX @PlateGotAte YES! I am rejoicing,False,False,False,False,True,False,False,False,False,False,False
2017-En-11420,Oh yeah Squid face God madden 17 xbox1 come see me,False,False,False,False,False,False,False,False,False,False,False
2017-En-40960,"You can tell the camp isn't happy purely through Bojan and Muni.\n\nBoth normally fab guys, yet completely dejected. Something isn't right..",True,False,True,False,False,False,False,False,True,False,False
2017-En-20209,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",False,False,False,True,False,False,False,True,True,False,False
2017-En-20022,@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. #nervous,False,False,False,True,False,False,False,False,False,False,False
2017-En-40279,@Ashleyavitia_ don't leave me ,False,False,False,True,False,False,False,False,True,False,False
2017-En-40047,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",False,False,False,True,False,False,False,True,True,False,False
2017-En-22094,Why doesn't anybody I know watch penny dreadful? ☹️️,False,False,True,False,False,False,False,True,True,False,False
2017-En-30844,@NateBLoL no it was that clear American naturally flavored sparkling water,False,False,False,False,False,False,False,False,False,False,False
2017-En-30949,"They tend to loosen up a bit when drunk, and can seem pretty cheerful.",False,False,False,False,True,False,True,False,False,False,False
2017-En-21883,"Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment.",False,False,False,True,False,False,True,False,False,False,False
2017-En-41501,Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! ⚽,False,True,False,False,True,True,True,False,False,False,False
2017-En-21498,"If you ain't shaking no ass, don't ask me for my liquor. Rule #1..",True,False,True,False,False,False,False,False,False,False,False
2017-En-11123,"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",True,False,True,False,False,False,False,False,False,False,False
2017-En-21293,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media ,True,False,True,False,False,False,False,False,False,False,False
2017-En-10836,Ughhh love a clean house and my incense lit aromatherapy,False,False,False,False,True,True,True,False,False,False,False
2017-En-10949,@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 ,True,False,False,False,False,False,False,False,False,False,False
2017-En-11613,Janice Griffith snap story  😍😍😍,False,False,False,False,True,False,False,False,True,False,False
2017-En-21614,Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,True,False,True,False,True,False,False,False,False,False,False
2017-En-30689,@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead,False,False,True,False,False,False,False,False,False,False,False
2017-En-21149,"@JeffersonLake speaking of ex cobblers, saw Ricky Holmes at Charlton last week.. tracking back &amp; defending... I dread seeing Gorre on ball..",False,True,False,True,False,False,False,False,False,False,False
2017-En-10628,"@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.",False,True,False,False,False,False,True,False,False,False,False
2017-En-10842,"@savageimiike one of my favorite songs brother, real talk. ",False,False,False,False,True,False,True,False,False,False,False
2017-En-21931,@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,True,False,True,False,False,False,False,True,False,False,False
2017-En-21224,The moment you bring her to meet your best friend and you're nervous af! 😬😆  #thefriendtest,False,False,False,True,False,False,False,True,False,False,False
2017-En-20059,I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak,True,False,True,True,False,False,False,False,False,False,False
2017-En-20678,@safety @Support \nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n,False,False,False,False,False,False,False,False,False,False,False
2017-En-30295,Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun,False,False,False,False,True,False,True,False,False,False,False
2017-En-30640,backed pats -2.5 10/11 just before #pleasing,False,True,False,False,True,False,True,False,False,False,True
2017-En-31330,its been ages since ive had shawarma my stomach is ,False,False,False,False,False,False,False,False,True,False,False
2017-En-20812,Rojo is a terrible defender,True,False,True,False,False,False,False,False,False,False,False
2017-En-31103,#bcwinechat what's the most common method used to make BC  #wine?,False,False,False,False,False,False,False,False,False,False,False
2017-En-20199,I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,False,False,True,True,False,False,False,True,True,False,False
2017-En-30630,@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.,False,False,False,False,True,False,False,False,False,False,False
2017-En-41496,"life is hard., its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife",False,False,False,False,False,False,False,True,True,False,False
2017-En-41353,Nobody wants a grouch but DONT move to SD if you want to be a rapper. #serious,True,False,False,False,False,False,False,True,True,False,False
2017-En-10387,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",True,False,True,False,False,False,False,False,False,False,False
2017-En-30424,Watch this amazing live.ly broadcast by @thebrandonrobert  #musically,False,True,False,False,True,False,True,False,False,True,False
2017-En-22221,"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…",False,True,False,False,False,False,True,False,False,False,True
2017-En-21130,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",False,False,True,False,True,False,False,False,True,False,False
2017-En-11639,I'm not sure if burning and looting really can positively impact a community,True,False,True,False,False,False,False,True,True,False,False
2017-En-11340,"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",True,True,False,False,False,False,False,False,False,False,False
2017-En-21649,@Bridget_Delia @originalaubs omg that's terrible,True,False,True,True,False,False,False,False,True,False,False
2017-En-21547,Looks like I'm going in for my op just over a week or so early! #nervous 🙈🙈🙈,False,False,False,True,False,False,False,True,False,False,False
2017-En-31451,That was a lovely story to actually see Ruth and hubby who won the cashcow @sunriseon7.It was so funny when she left the phone #happy 😊,False,False,False,False,True,True,True,False,False,False,False
2017-En-11517,"@Lizombi There's a difference though. A grudge cab be tamed. Feeling uncomfortable is pure emotion, you can't really control it.",True,False,False,False,False,False,False,True,True,False,False
2017-En-11400,@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(,False,False,False,False,False,False,True,False,True,False,False
2017-En-22093,@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo,False,False,True,True,False,False,False,True,False,False,False
2017-En-30299,"And the weather so breezy, man why can't life always be this easy",False,False,False,False,True,True,True,False,False,False,False
2017-En-41129,I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right .,True,False,True,False,False,False,False,True,True,False,False
2017-En-31473,i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,True,False,True,False,False,False,False,False,False,False,False
2017-En-11477,People who go the speed limit irritate me,True,False,True,False,False,False,False,False,False,False,False
2017-En-10275,sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;,True,False,True,False,False,False,False,False,True,False,False
2017-En-11214,13 hour @bus rides make me #angry #sorry,True,False,True,False,False,False,False,False,False,False,False
2017-En-10687,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha,True,False,False,False,True,False,True,False,False,False,False
2017-En-21454,Changing my hair again #shocking,False,False,False,True,False,False,False,False,True,True,False
2017-En-30787,@debutemma I dont have to sit here and take this from u spry young children,True,False,True,False,False,False,False,False,False,False,False
2017-En-21334,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to #fear",False,False,False,True,False,False,False,False,False,False,False
2017-En-21729,@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.,True,False,True,True,False,False,False,False,False,False,False
2017-En-21871,"@OddNMacabre One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩",False,True,False,True,True,False,False,False,False,False,False
2017-En-31453,you know it's beauty when the smile is her best curve,False,False,False,False,True,True,True,False,False,False,True
2017-En-30984,Anyone who drinks sparkling water is a demon,True,False,True,False,False,False,False,False,True,False,False
2017-En-30273,Watching Avatar and wondering why I took so long to watch this *collapses in a joyous heap*,False,False,False,False,True,False,False,False,False,False,False
2017-En-30241,What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg ,False,True,False,False,False,False,False,False,False,False,False
2017-En-40293,@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,False,True,True,True,True,False,False,True,True,False,False
2017-En-21574,Danish pastries...oh know my nightmare! Old boots is a good description #GBBO,False,True,False,True,False,False,False,True,False,False,False
2017-En-40098,Tell me how I'm supposed to feel. #broken #hateful #guilty #love #sadness,False,False,False,False,False,False,False,True,True,False,False
2017-En-41220,Ghanaians don't need to wear black to mourn tho... They can just walk naked *dodges stones* Na joke na☹',True,False,True,False,False,False,False,False,True,False,False
2017-En-40118,@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad,False,False,False,False,False,False,False,True,True,False,False
2017-En-31265,After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞,False,False,True,False,True,False,False,True,True,False,False
2017-En-40459,As I lost my heart to you there in the dark.. Underneath the stars 🎧,False,False,False,False,True,True,True,False,False,False,False
2017-En-11050,You sting like a bee but you're still my honey.,False,False,False,False,True,True,True,False,False,False,False
2017-En-30911,The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n #optimism #inspire,False,False,False,False,True,False,True,False,False,False,False
